Año,Mes,División,Grupo,Clase,Subclase,Producto,Glosa,Ponderación,Índice,Variación Mensual (%),Variación Acumulada (%),Variación 12 Meses (%),Incidencia Mensual (%),Incidencia Acumulada (%),Incidencia 12 Meses (%),nombre_mes
2024,1,6.0,1.0,1.0,1.0,10.0,"MEDICAMENTOS PARA EL TRATAMIENTO DEL CÁNCER, MODIFICADORES DEL SISTEMA INMUNE Y FÁRMACOS UTILIZADOS EN LOS CUIDADOS PALIATIVOS DEL DOLOR",0.06927,100.61,0.0,0.0,,0.0,0.0,,1
2024,1,6.0,1.0,1.0,2.0,,PRODUCTOS HOMEOPÁTICOS,0.05683,104.41,0.8,0.8,,0.0,0.0,,1
2024,1,6.0,1.0,1.0,2.0,1.0,PRODUCTOS HOMEOPÁTICOS,0.05683,104.41,0.8,0.8,,0.0,0.0,,1
2024,1,6.0,1.0,2.0,,,PRODUCTOS MÉDICOS,0.17225,106.39,3.6,3.6,,0.006,0.006,,1
2024,1,6.0,1.0,2.0,1.0,,PRODUCTOS MÉDICOS,0.17225,106.39,3.6,3.6,,0.006,0.006,,1
2024,1,6.0,1.0,2.0,1.0,1.0,PRODUCTOS PARA LA CURACIÓN DE HERIDAS,0.08445,110.64,5.5,5.5,,0.005,0.005,,1
2024,1,6.0,1.0,2.0,1.0,2.0,PRODUCTOS DE DIAGNÓSTICO MÉDICO,0.07601,102.09,2.4,2.4,,0.002,0.002,,1
2024,1,6.0,1.0,2.0,1.0,3.0,PRESERVATIVOS,0.01179,103.69,-2.7,-2.7,,0.0,0.0,,1
2024,1,6.0,1.0,3.0,,,PRODUCTOS DE ASISTENCIA,0.55123,100.9,0.5,0.5,,0.003,0.003,,1
2024,1,6.0,1.0,3.0,1.0,,LENTES ÓPTICOS,0.42954,100.77,0.5,0.5,,0.002,0.002,,1
2024,1,6.0,1.0,3.0,1.0,1.0,LENTES ÓPTICOS,0.42954,100.77,0.5,0.5,,0.002,0.002,,1
2024,1,6.0,1.0,3.0,2.0,,PRODUCTOS DE ASISTENCIA PARA LA AUDICIÓN Y LA COMUNICACIÓN,0.04504,101.31,0.0,0.0,,0.0,0.0,,1
2024,1,6.0,1.0,3.0,2.0,1.0,PRODUCTOS DE ASISTENCIA PARA LA AUDICIÓN Y LA COMUNICACIÓN,0.04504,101.31,0.0,0.0,,0.0,0.0,,1
2024,1,6.0,1.0,3.0,3.0,,ARTÍCULOS ORTOPÉDICOS,0.07665,101.39,0.5,0.5,,0.0,0.0,,1
2024,1,6.0,1.0,3.0,3.0,1.0,ARTÍCULOS ORTOPÉDICOS,0.07665,101.39,0.5,0.5,,0.0,0.0,,1
2024,1,6.0,2.0,,,,SERVICIOS DE ATENCIÓN AMBULATORIA,3.5309,101.27,0.6,0.6,,0.022,0.022,,1
2024,1,6.0,2.0,1.0,,,SERVICIOS DENTALES,1.55736,101.44,0.6,0.6,,0.01,0.01,,1
2024,1,6.0,2.0,1.0,1.0,,SERVICIOS DENTALES,1.55736,101.44,0.6,0.6,,0.01,0.01,,1
2024,1,6.0,2.0,1.0,1.0,1.0,SERVICIOS DENTALES,1.55736,101.44,0.6,0.6,,0.01,0.01,,1
2024,1,6.0,2.0,2.0,,,SERVICIOS MÉDICOS,1.97354,101.14,0.6,0.6,,0.012,0.012,,1
2024,1,6.0,2.0,2.0,1.0,,SERVICIOS MÉDICOS,1.97354,101.14,0.6,0.6,,0.012,0.012,,1
2024,1,6.0,2.0,2.0,1.0,1.0,CONSULTAS MÉDICAS,1.10947,102.06,0.8,0.8,,0.009,0.009,,1
2024,1,6.0,2.0,2.0,1.0,2.0,PROCEDIMIENTOS E INTERVENCIONES AMBULATORIAS,0.86407,99.96,0.4,0.4,,0.004,0.004,,1
2024,1,6.0,3.0,,,,SERVICIOS DE HOSPITALIZACIÓN,0.8414,102.2,0.6,0.6,,0.005,0.005,,1
2024,1,6.0,3.0,1.0,,,SERVICIOS DE HOSPITALIZACIÓN,0.8414,102.2,0.6,0.6,,0.005,0.005,,1
2024,1,6.0,3.0,1.0,1.0,,SERVICIOS DE HOSPITALIZACIÓN,0.8414,102.2,0.6,0.6,,0.005,0.005,,1
2024,1,6.0,3.0,1.0,1.0,1.0,SERVICIOS DE HOSPITALIZACIÓN,0.8414,102.2,0.6,0.6,,0.005,0.005,,1
2024,1,6.0,4.0,,,,SERVICIOS DE LABORATORIO Y DIAGNÓSTICO POR IMAGEN,0.66573,103.83,2.0,2.0,,0.013,0.013,,1
2024,1,6.0,4.0,1.0,,,SERVICIOS DE LABORATORIO Y DIAGNÓSTICO POR IMAGEN,0.66573,103.83,2.0,2.0,,0.013,0.013,,1
2024,1,6.0,4.0,1.0,1.0,,EXÁMENES DE IMAGENOLOGÍA Y RADIOLOGÍA,0.36317,105.13,3.2,3.2,,0.012,0.012,,1
2024,1,6.0,4.0,1.0,1.0,1.0,EXÁMENES DE IMAGENOLOGÍA Y RADIOLOGÍA,0.36317,105.13,3.2,3.2,,0.012,0.012,,1
2024,1,6.0,4.0,1.0,2.0,,EXÁMENES DE LABORATORIO CLÍNICO,0.30256,102.26,0.5,0.5,,0.002,0.002,,1
2024,1,6.0,4.0,1.0,2.0,1.0,EXÁMENES DE LABORATORIO CLÍNICO,0.30256,102.26,0.5,0.5,,0.002,0.002,,1
2024,1,7.0,,,,,TRANSPORTE,13.45108,99.33,-1.6,-1.6,,-0.219,-0.219,,1
2024,1,7.0,1.0,,,,ADQUISICIÓN DE VEHÍCULOS,3.9769,97.26,0.7,0.7,,0.025,0.025,,1
2024,1,7.0,1.0,1.0,,,AUTOMÓVILES,3.85913,97.28,0.7,0.7,,0.024,0.024,,1
2024,1,7.0,1.0,1.0,1.0,,AUTOMÓVILES NUEVOS,3.63561,97.53,0.7,0.7,,0.026,0.026,,1
2024,1,7.0,1.0,1.0,1.0,1.0,AUTOMÓVILES NUEVOS,3.63561,97.53,0.7,0.7,,0.026,0.026,,1
2024,1,7.0,1.0,1.0,2.0,,AUTOMÓVILES USADOS,0.22352,93.26,-0.8,-0.8,,-0.002,-0.002,,1
2024,1,7.0,1.0,1.0,2.0,1.0,AUTOMÓVILES USADOS,0.22352,93.26,-0.8,-0.8,,-0.002,-0.002,,1
2024,1,7.0,1.0,2.0,,,MOTOCICLETAS,0.08329,100.15,1.2,1.2,,0.001,0.001,,1
2024,1,7.0,1.0,2.0,1.0,,MOTOCICLETAS,0.08329,100.15,1.2,1.2,,0.001,0.001,,1
2024,1,7.0,1.0,2.0,1.0,1.0,MOTOCICLETAS,0.08329,100.15,1.2,1.2,,0.001,0.001,,1
2024,1,7.0,1.0,3.0,,,BICICLETAS,0.03448,87.83,-0.7,-0.7,,0.0,0.0,,1
2024,1,7.0,1.0,3.0,1.0,,BICICLETAS,0.03448,87.83,-0.7,-0.7,,0.0,0.0,,1
2024,1,7.0,1.0,3.0,1.0,1.0,BICICLETAS,0.03448,87.83,-0.7,-0.7,,0.0,0.0,,1
2024,1,7.0,2.0,,,,FUNCIONAMIENTO DE EQUIPOS DE TRANSPORTE PERSONAL,6.4502,101.52,-0.6,-0.6,,-0.041,-0.041,,1
2024,1,7.0,2.0,1.0,,,REPUESTOS Y ACCESORIOS PARA VEHÍCULOS PERSONALES,0.4555,100.2,2.8,2.8,,0.012,0.012,,1
2024,1,7.0,2.0,1.0,1.0,,NEUMÁTICOS,0.10851,97.65,0.3,0.3,,0.0,0.0,,1
2024,1,7.0,2.0,1.0,1.0,1.0,NEUMÁTICOS,0.10851,97.65,0.3,0.3,,0.0,0.0,,1
2024,1,7.0,2.0,1.0,2.0,,REPUESTOS PARA EL AUTOMÓVIL,0.27028,101.06,3.5,3.5,,0.009,0.009,,1
2024,1,7.0,2.0,1.0,2.0,1.0,REPUESTOS MECÁNICOS PARA EL AUTOMÓVIL,0.20463,101.49,4.6,4.6,,0.009,0.009,,1
2024,1,7.0,2.0,1.0,2.0,2.0,REPUESTOS ELÉCTRICOS PARA EL AUTOMÓVIL,0.06565,99.72,0.0,0.0,,0.0,0.0,,1
2024,1,7.0,2.0,1.0,3.0,,ACCESORIOS PARA VEHÍCULOS PERSONALES,0.07671,100.79,3.7,3.7,,0.003,0.003,,1
2024,1,7.0,2.0,1.0,3.0,1.0,ACCESORIOS PARA VEHÍCULOS PERSONALES,0.07671,100.79,3.7,3.7,,0.003,0.003,,1
2024,1,7.0,2.0,2.0,,,COMBUSTIBLES PARA VEHÍCULOS PERSONALES,3.88504,100.03,-2.4,-2.4,,-0.093,-0.093,,1
2024,1,7.0,2.0,2.0,1.0,,PETRÓLEO DIÉSEL,0.49502,97.92,-1.5,-1.5,,-0.008,-0.008,,1
2024,1,7.0,2.0,2.0,1.0,1.0,PETRÓLEO DIÉSEL,0.49502,97.92,-1.5,-1.5,,-0.008,-0.008,,1
2024,1,7.0,2.0,2.0,2.0,,GASOLINA,3.39002,100.34,-2.5,-2.5,,-0.086,-0.086,,1
2024,1,7.0,2.0,2.0,2.0,1.0,GASOLINA,3.39002,100.34,-2.5,-2.5,,-0.086,-0.086,,1
2024,1,7.0,2.0,3.0,,,MANTENIMIENTO Y REPARACIÓN DE VEHÍCULOS PERSONALES,1.07699,103.26,0.6,0.6,,0.006,0.006,,1
2024,1,7.0,2.0,3.0,1.0,,MANTENIMIENTO Y REPARACIÓN DE VEHÍCULOS PERSONALES,1.07699,103.26,0.6,0.6,,0.006,0.006,,1
2024,1,7.0,2.0,3.0,1.0,1.0,MANTENCIÓN Y REPARACIÓN DE VEHÍCULOS PERSONALES,1.03862,103.27,0.6,0.6,,0.006,0.006,,1
2024,1,7.0,2.0,3.0,1.0,2.0,SERVICIOS DE LAVADO DEL AUTOMÓVIL,0.03837,102.83,0.0,0.0,,0.0,0.0,,1
2024,1,7.0,2.0,4.0,,,OTROS SERVICIOS RELATIVOS A VEHÍCULOS PERSONALES,1.03267,105.87,3.2,3.2,,0.034,0.034,,1
2024,1,7.0,2.0,4.0,1.0,,SERVICIOS DE ESTACIONAMIENTO,0.2118,101.45,0.1,0.1,,0.0,0.0,,1
2024,1,7.0,2.0,4.0,1.0,1.0,SERVICIOS DE ESTACIONAMIENTO,0.2118,101.45,0.1,0.1,,0.0,0.0,,1
2024,1,7.0,2.0,4.0,2.0,,SERVICIOS DE PEAJE,0.74954,107.45,4.4,4.4,,0.033,0.033,,1
2024,1,7.0,2.0,4.0,2.0,1.0,SERVICIOS DE PEAJE,0.74954,107.45,4.4,4.4,,0.033,0.033,,1
2024,1,7.0,2.0,4.0,3.0,,SERVICIOS VINCULADOS A LA CIRCULACIÓN DEL VEHÍCULO,0.07133,102.28,0.5,0.5,,0.0,0.0,,1
2024,1,7.0,2.0,4.0,3.0,1.0,REVISIÓN TÉCNICA DEL AUTOMÓVIL,0.05231,102.3,0.0,0.0,,0.0,0.0,,1
2024,1,7.0,2.0,4.0,3.0,2.0,LICENCIAS DE CONDUCIR,0.01902,102.22,2.0,2.0,,0.0,0.0,,1
2024,1,7.0,3.0,,,,TRANSPORTE DE PASAJEROS,2.99686,97.49,-6.5,-6.5,,-0.201,-0.201,,1
2024,1,7.0,3.0,1.0,,,TRANSPORTE DE PASAJEROS POR CARRETERA,1.43655,101.29,-1.7,-1.7,,-0.026,-0.026,,1
2024,1,7.0,3.0,1.0,1.0,,TRANSPORTE COLECTIVO DE PASAJEROS,0.81747,103.08,-0.5,-0.5,,-0.004,-0.004,,1
2024,1,7.0,3.0,1.0,1.0,1.0,TRANSPORTE EN MICROBUS,0.28767,100.1,0.1,0.1,,0.0,0.0,,1
2024,1,7.0,3.0,1.0,1.0,2.0,TRANSPORTE EN BUS INTERURBANO,0.27451,106.71,-1.9,-1.9,,-0.006,-0.006,,1
2024,1,7.0,3.0,1.0,1.0,3.0,TRANSPORTE EN TAXI COLECTIVO,0.25529,102.53,0.6,0.6,,0.002,0.002,,1
2024,1,7.0,3.0,1.0,2.0,,TRANSPORTE PRIVADO DE PASAJEROS,0.43574,97.79,-4.9,-4.9,,-0.022,-0.022,,1
2024,1,7.0,3.0,1.0,2.0,1.0,TRANSPORTE PRIVADO DE PASAJEROS,0.43574,97.79,-4.9,-4.9,,-0.022,-0.022,,1
2024,1,7.0,3.0,1.0,3.0,,TRANSPORTE ESCOLAR,0.18334,101.67,0.0,0.0,,0.0,0.0,,1
2024,1,7.0,3.0,1.0,3.0,1.0,TRANSPORTE ESCOLAR,0.18334,101.67,0.0,0.0,,0.0,0.0,,1
2024,1,7.0,3.0,2.0,,,TRANSPORTE AÉREO DE PASAJEROS,0.84581,88.12,-19.2,-19.2,,-0.175,-0.175,,1
2024,1,7.0,3.0,2.0,1.0,,TRANSPORTE AÉREO NACIONAL,0.19934,119.18,8.7,8.7,,0.019,0.019,,1
2024,1,7.0,3.0,2.0,1.0,1.0,TRANSPORTE AÉREO NACIONAL,0.19934,119.18,8.7,8.7,,0.019,0.019,,1
2024,1,7.0,3.0,2.0,2.0,,TRANSPORTE AÉREO INTERNACIONAL,0.64647,78.55,-27.9,-27.9,,-0.194,-0.194,,1
2024,1,7.0,3.0,2.0,2.0,1.0,TRANSPORTE AÉREO INTERNACIONAL,0.64647,78.55,-27.9,-27.9,,-0.194,-0.194,,1
2024,1,7.0,3.0,3.0,,,TRANSPORTE COMBINADO DE PASAJEROS,0.7145,100.92,0.0,0.0,,0.0,0.0,,1
2024,1,7.0,3.0,3.0,1.0,,TRANSPORTE COMBINADO DE PASAJEROS,0.7145,100.92,0.0,0.0,,0.0,0.0,,1
2024,1,7.0,3.0,3.0,1.0,1.0,TRANSPORTE COMBINADO DE PASAJEROS,0.7145,100.92,0.0,0.0,,0.0,0.0,,1
2024,1,7.0,4.0,,,,ENVÍO DE BIENES Y PAQUETERÍA,0.02712,86.79,-10.1,-10.1,,-0.003,-0.003,,1
2024,1,7.0,4.0,1.0,,,ENVÍO DE BIENES Y PAQUETERÍA,0.02712,86.79,-10.1,-10.1,,-0.003,-0.003,,1
2024,1,7.0,4.0,1.0,1.0,,ENVÍO DE BIENES Y PAQUETERÍA,0.02712,86.79,-10.1,-10.1,,-0.003,-0.003,,1
2024,1,7.0,4.0,1.0,1.0,1.0,ENVÍO DE BIENES Y PAQUETERÍA,0.02712,86.79,-10.1,-10.1,,-0.003,-0.003,,1
2024,1,8.0,,,,,INFORMACIÓN Y COMUNICACIÓN,6.64634,99.93,1.6,1.6,,0.102,0.102,,1
2024,1,8.0,1.0,,,,EQUIPOS Y ACCESORIOS DE INFORMACIÓN Y COMUNICACIÓN,2.13003,97.49,4.9,4.9,,0.097,0.097,,1
2024,1,8.0,1.0,1.0,,,EQUIPOS DE TELEFONÍA MÓVIL,1.012,94.08,4.0,4.0,,0.036,0.036,,1
2024,1,8.0,1.0,1.0,1.0,,EQUIPOS DE TELEFONÍA MÓVIL,1.012,94.08,4.0,4.0,,0.036,0.036,,1
2024,1,8.0,1.0,1.0,1.0,1.0,EQUIPOS DE TELEFONÍA MÓVIL,1.012,94.08,4.0,4.0,,0.036,0.036,,1
2024,1,8.0,1.0,2.0,,,COMPUTADORES,0.62115,100.5,6.2,6.2,,0.036,0.036,,1
2024,1,8.0,1.0,2.0,1.0,,COMPUTADORES,0.62115,100.5,6.2,6.2,,0.036,0.036,,1
2024,1,8.0,1.0,2.0,1.0,1.0,COMPUTADORES,0.62115,100.5,6.2,6.2,,0.036,0.036,,1
2024,1,8.0,1.0,3.0,,,EQUIPOS AUDIOVISUALES,0.41852,101.41,5.1,5.1,,0.02,0.02,,1
2024,1,8.0,1.0,3.0,1.0,,EQUIPOS AUDIOVISUALES,0.41852,101.41,5.1,5.1,,0.02,0.02,,1
2024,1,8.0,1.0,3.0,1.0,1.0,TELEVISORES,0.36974,101.86,4.8,4.8,,0.017,0.017,,1
2024,1,8.0,1.0,3.0,1.0,2.0,AUDÍFONOS Y PARLANTES,0.04878,98.04,7.4,7.4,,0.003,0.003,,1
2024,1,8.0,1.0,4.0,,,DISPOSITIVOS Y ACCESORIOS TECNOLÓGICOS,0.07836,96.79,6.2,6.2,,0.004,0.004,,1
2024,1,8.0,1.0,4.0,1.0,,DISPOSITIVOS Y ACCESORIOS TECNOLÓGICOS,0.07836,96.79,6.2,6.2,,0.004,0.004,,1
2024,1,8.0,1.0,4.0,1.0,1.0,DISPOSITIVOS Y ACCESORIOS TECNOLÓGICOS,0.07836,96.79,6.2,6.2,,0.004,0.004,,1
2024,1,8.0,2.0,,,,SERVICIOS DE INFORMACIÓN Y COMUNICACIÓN,4.51631,101.08,0.1,0.1,,0.006,0.006,,1
2024,1,8.0,2.0,1.0,,,SERVICIOS DE TELEFONÍA MÓVIL,1.89638,99.8,0.0,0.0,,0.0,0.0,,1
2024,1,8.0,2.0,1.0,1.0,,SERVICIOS DE TELEFONÍA MÓVIL,1.89638,99.8,0.0,0.0,,0.0,0.0,,1
2024,1,8.0,2.0,1.0,1.0,1.0,SERVICIOS DE TELEFONÍA MÓVIL,1.89638,99.8,0.0,0.0,,0.0,0.0,,1
2024,1,8.0,2.0,2.0,,,CONEXIÓN A INTERNET,0.53294,100.68,0.0,0.0,,0.0,0.0,,1
2024,1,8.0,2.0,2.0,1.0,,CONEXIÓN A INTERNET,0.53294,100.68,0.0,0.0,,0.0,0.0,,1
2024,1,8.0,2.0,2.0,1.0,1.0,CONEXIÓN A INTERNET,0.53294,100.68,0.0,0.0,,0.0,0.0,,1
2024,1,8.0,2.0,3.0,,,PACK DE TELECOMUNICACIONES,1.35714,101.52,0.1,0.1,,0.001,0.001,,1
2024,1,8.0,2.0,3.0,1.0,,PACK DE TELECOMUNICACIONES,1.35714,101.52,0.1,0.1,,0.001,0.001,,1
2024,1,8.0,2.0,3.0,1.0,1.0,PACK DE TELECOMUNICACIONES,1.35714,101.52,0.1,0.1,,0.001,0.001,,1
2024,1,8.0,2.0,4.0,,,SUSCRIPCIÓN A CONTENIDOS AUDIOVISUALES,0.72985,103.9,0.6,0.6,,0.004,0.004,,1
2024,1,8.0,2.0,4.0,1.0,,SUSCRIPCIÓN A CONTENIDOS AUDIOVISUALES,0.72985,103.9,0.6,0.6,,0.004,0.004,,1
2024,1,8.0,2.0,4.0,1.0,1.0,SUSCRIPCIÓN A CONTENIDOS AUDIOVISUALES,0.72985,103.9,0.6,0.6,,0.004,0.004,,1
2024,1,9.0,,,,,"RECREACIÓN, DEPORTES Y CULTURA",4.75354,102.24,1.1,1.1,,0.054,0.054,,1
2024,1,9.0,1.0,,,,EQUIPOS DE JUEGOS PARA RECREACIÓN,0.06251,102.12,5.6,5.6,,0.003,0.003,,1
2024,1,9.0,1.0,1.0,,,EQUIPOS DE JUEGOS PARA RECREACIÓN,0.06251,102.12,5.6,5.6,,0.003,0.003,,1
2024,1,9.0,1.0,1.0,1.0,,EQUIPOS DE JUEGOS PARA RECREACIÓN,0.06251,102.12,5.6,5.6,,0.003,0.003,,1
2024,1,9.0,1.0,1.0,1.0,1.0,EQUIPOS DE JUEGOS PARA RECREACIÓN,0.06251,102.12,5.6,5.6,,0.003,0.003,,1
2024,1,9.0,2.0,,,,BIENES PARA RECREACIÓN,0.69749,95.96,0.3,0.3,,0.002,0.002,,1
2024,1,9.0,2.0,1.0,,,"JUEGOS, JUGUETES Y ARTÍCULOS PARA CELEBRACIONES",0.46747,95.53,-0.4,-0.4,,-0.002,-0.002,,1
2024,1,9.0,2.0,1.0,1.0,,CONSOLAS Y VIDEOJUEGOS,0.09761,89.39,-2.1,-2.1,,-0.002,-0.002,,1
2024,1,9.0,2.0,1.0,1.0,1.0,CONSOLAS DE VIDEOJUEGOS,0.0493,91.12,0.7,0.7,,0.0,0.0,,1
2024,1,9.0,2.0,1.0,1.0,2.0,VIDEOJUEGOS,0.04831,87.61,-5.0,-5.0,,-0.002,-0.002,,1
2024,1,9.0,2.0,1.0,2.0,,JUGUETES,0.28281,96.07,0.0,0.0,,0.0,0.0,,1
2024,1,9.0,2.0,1.0,2.0,1.0,JUGUETES,0.28281,96.07,0.0,0.0,,0.0,0.0,,1
2024,1,9.0,2.0,1.0,3.0,,ARTÍCULOS PARA CELEBRACIONES,0.08705,100.68,-0.1,-0.1,,0.0,0.0,,1
2024,1,9.0,2.0,1.0,3.0,1.0,ARTÍCULOS PARA CELEBRACIONES,0.08705,100.68,-0.1,-0.1,,0.0,0.0,,1
2024,1,9.0,2.0,2.0,,,EQUIPOS PARA DEPORTES Y RECREACIÓN AL AIRE LIBRE,0.23002,96.85,1.8,1.8,,0.004,0.004,,1
2024,1,9.0,2.0,2.0,1.0,,EQUIPOS E IMPLEMENTOS DEPORTIVOS,0.1858,97.48,2.4,2.4,,0.004,0.004,,1
2024,1,9.0,2.0,2.0,1.0,1.0,EQUIPOS E IMPLEMENTOS DEPORTIVOS,0.1858,97.48,2.4,2.4,,0.004,0.004,,1
2024,1,9.0,2.0,2.0,2.0,,ARTÍCULOS DE CAMPING Y RECREACIÓN,0.04422,94.19,-0.9,-0.9,,0.0,0.0,,1
2024,1,9.0,2.0,2.0,2.0,1.0,ARTÍCULOS DE CAMPING Y RECREACIÓN,0.04422,94.19,-0.9,-0.9,,0.0,0.0,,1
2024,1,9.0,3.0,,,,PRODUCTOS DE JARDINERÍA Y PARA MASCOTAS,1.45545,103.65,2.0,2.0,,0.03,0.03,,1
2024,1,9.0,3.0,1.0,,,JARDINERÍA Y FLORISTERÍA,0.1613,99.65,0.1,0.1,,0.0,0.0,,1
2024,1,9.0,3.0,1.0,1.0,,JARDINERÍA Y FLORISTERÍA,0.1613,99.65,0.1,0.1,,0.0,0.0,,1
2024,1,9.0,3.0,1.0,1.0,1.0,PLANTAS Y PRODUCTOS DE JARDINERÍA,0.08194,100.34,3.3,3.3,,0.003,0.003,,1
2024,1,9.0,3.0,1.0,1.0,2.0,ARREGLOS FLORALES,0.07936,98.94,-3.0,-3.0,,-0.002,-0.002,,1
2024,1,9.0,3.0,2.0,,,PRODUCTOS PARA MASCOTAS,1.29415,104.15,2.3,2.3,,0.03,0.03,,1
2024,1,9.0,3.0,2.0,1.0,,PRODUCTOS PARA MASCOTAS,1.29415,104.15,2.3,2.3,,0.03,0.03,,1
2024,1,9.0,3.0,2.0,1.0,1.0,ALIMENTOS PARA MASCOTAS,1.02148,104.03,2.9,2.9,,0.029,0.029,,1
2024,1,9.0,3.0,2.0,1.0,2.0,ACCESORIOS PARA MASCOTAS,0.16058,99.27,0.6,0.6,,0.001,0.001,,1
2024,1,9.0,3.0,2.0,1.0,3.0,MEDICAMENTOS Y PRODUCTOS VETERINARIOS,0.11209,112.23,-0.5,-0.5,,-0.001,-0.001,,1
2024,1,9.0,4.0,,,,SERVICIOS RECREATIVOS,1.0478,102.99,0.6,0.6,,0.007,0.007,,1
2024,1,9.0,4.0,1.0,,,SERVICIOS PARA MASCOTAS,0.50543,101.67,0.2,0.2,,0.001,0.001,,1
2024,1,9.0,4.0,1.0,1.0,,SERVICIOS PARA MASCOTAS,0.50543,101.67,0.2,0.2,,0.001,0.001,,1
2024,1,9.0,4.0,1.0,1.0,1.0,SERVICIOS PARA MASCOTAS,0.50543,101.67,0.2,0.2,,0.001,0.001,,1
2024,1,9.0,4.0,2.0,,,SERVICIOS RECREATIVOS Y DEPORTIVOS,0.50646,104.52,1.0,1.0,,0.005,0.005,,1
2024,1,9.0,4.0,2.0,1.0,,SERVICIOS PRESTADOS POR CENTROS RECREATIVOS,0.17783,105.37,1.5,1.5,,0.003,0.003,,1
2024,1,9.0,4.0,2.0,1.0,1.0,SERVICIOS PRESTADOS POR CENTROS RECREATIVOS,0.17783,105.37,1.5,1.5,,0.003,0.003,,1
2024,1,9.0,4.0,2.0,2.0,,SERVICIOS ASOCIADOS A LA PRÁCTICA DEPORTIVA,0.2521,100.07,1.1,1.1,,0.003,0.003,,1
2024,1,9.0,4.0,2.0,2.0,1.0,SERVICIOS ASOCIADOS A LA PRÁCTICA DEPORTIVA,0.2521,100.07,1.1,1.1,,0.003,0.003,,1
2024,1,9.0,4.0,2.0,3.0,,ENTRADAS A ESPECTÁCULOS DEPORTIVOS,0.07653,117.2,0.0,0.0,,0.0,0.0,,1
2024,1,9.0,4.0,2.0,3.0,1.0,ENTRADAS A ESPECTÁCULOS DEPORTIVOS,0.07653,117.2,0.0,0.0,,0.0,0.0,,1
2024,1,9.0,4.0,3.0,,,JUEGOS DE AZAR,0.03591,100.0,0.0,0.0,,0.0,0.0,,1
2024,1,9.0,4.0,3.0,1.0,,JUEGOS DE AZAR,0.03591,100.0,0.0,0.0,,0.0,0.0,,1
2024,1,9.0,4.0,3.0,1.0,1.0,JUEGOS DE AZAR,0.03591,100.0,0.0,0.0,,0.0,0.0,,1
2024,1,9.0,5.0,,,,INSTRUMENTOS MUSICALES,0.12146,99.08,1.3,1.3,,0.002,0.002,,1
2024,1,9.0,5.0,1.0,,,INSTRUMENTOS MUSICALES,0.12146,99.08,1.3,1.3,,0.002,0.002,,1
2024,1,9.0,5.0,1.0,1.0,,INSTRUMENTOS MUSICALES,0.12146,99.08,1.3,1.3,,0.002,0.002,,1
2024,1,9.0,5.0,1.0,1.0,1.0,INSTRUMENTOS MUSICALES,0.12146,99.08,1.3,1.3,,0.002,0.002,,1
2024,1,9.0,6.0,,,,ENTRADAS A ESPECTÁCULOS CULTURALES,0.33898,103.77,0.9,0.9,,0.003,0.003,,1
2024,1,9.0,6.0,1.0,,,ENTRADAS A ESPECTÁCULOS CULTURALES,0.33898,103.77,0.9,0.9,,0.003,0.003,,1
